Fri Mar 22 14:28:23 2019: AC Log(0): [Info]: Received carrierEnabled from TRXM0 portBit:0xffffffff.
Fri Mar 22 14:28:23 2019: AC Log(0): [Info]: Session updated: antBitmap0_31=ffffffff, antBitmap32_63=0, carrierEnabled=0

Fri Mar 22 14:28:24 2019: AC Log(0): [Info]: Received carrierEnabled from TRXM1 portBit:0xffffffff.
Fri Mar 22 14:28:24 2019: AC Log(0): [Info]: Session updated: antBitmap0_31=ffffffff, antBitmap32_63=ffffffff, carrierEnabled=1

Fri Mar 22 14:28:24 2019: AC Log(0): [Info]: AC Session Started: carrier 0, freq 3450000.

Fri Mar 22 14:28:24 2019: AC Log(0): [DBG]: hwdb log: amplitDbAvg[0] = 0.381132, amplitDbAvg[1] = 0.381132.
Fri Mar 22 14:28:24 2019: AC Log(0): [DBG]: hwdb log: delayDbAvg = 46.000000.
Fri Mar 22 14:28:24 2019: AC Log(0): [DBG]: hwdb log: phaseDbAvg = 50482.593750.
Fri Mar 22 14:28:24 2019: AC Log(0): [Info]: tick 37727: time's up for carrier 0.

Fri Mar 22 14:28:24 2019: AC Log(0): [Info]: ------ tick 37730: AC start up delay 120 s.------
 
Fri Mar 22 14:30:24 2019: AC Log(0): [Info]: tick 49729: time's up for carrier 0.

Fri Mar 22 14:30:24 2019: AC Log(0): [DBG]: Notify TRXM to config ac...
Fri Mar 22 14:30:25 2019: AC Log(0): [DBG]: BP send MSG_TRXM_AC_TRIGGER to inform TRXM0 to configure AC
Fri Mar 22 14:30:25 2019: AC Log(0): [DBG]: BP send MSG_TRXM_AC_TRIGGER to inform TRXM1 to configure AC
Fri Mar 22 14:30:25 2019: AC Log(0): [Info]: tmo Timer is created already,now recreat it...
Fri Mar 22 14:30:25 2019: AC Log(0): [Info]: ------ tick 49740: AC waitACConfig delay 10 s.------
 
Fri Mar 22 14:30:25 2019: AC Log(0): [DBG]: AcDispatcher:  Received acTriggerRsp msg from trxm0
Fri Mar 22 14:30:25 2019: AC Log(0): [DBG]: AcDispatcher:  Received acTriggerRsp msg from trxm1
Fri Mar 22 14:30:34 2019: AC Log(0): [Info]: tick 50739: time's up for carrier 0.

Fri Mar 22 14:30:35 2019: AC Log(0): [DBG]: AcDispatcher checkAcOnProgress.
Fri Mar 22 14:30:35 2019: AC Log(0): [Info]: ------ AC run for carrierId 0 interval 300 s.------
Fri Mar 22 14:30:35 2019: AC Log(0): [DBG]: Set FPGA AC Para Register, carrierId 0.
Fri Mar 22 14:30:35 2019: AC Log(0): [Info]: Start AC for CarrierId 0.
Fri Mar 22 14:30:35 2019: AC Log(0): [DBG]: AcDispatcher:  Received acTriggerRsp msg from trxm0
Fri Mar 22 14:30:36 2019: AC Log(0): [Info]: BP AC interrupt received, type = 1

Fri Mar 22 14:30:37 2019: AC Log(0): [Info]: BP AC interrupt received, type = 2

Fri Mar 22 14:30:38 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 0, acDoneStatus 1, delay 173748, phase 7028, amplit 6668, chanSCdB 765, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:30:39 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 1, acDoneStatus 1, delay 174325, phase -719, amplit 6404, chanSCdB 761, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:30:41 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 2, acDoneStatus 1, delay 174156, phase 6487, amplit 6332, chanSCdB 760, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:30:42 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 3, acDoneStatus 1, delay 174725, phase 9704, amplit 6276, chanSCdB 759, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:30:43 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 4, acDoneStatus 1, delay 176255, phase -28847, amplit 6328, chanSCdB 760, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:30:44 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 5, acDoneStatus 1, delay 177000, phase 22704, amplit 6540, chanSCdB 763, disturb 9, noShift 1, agcFct 2.

Fri Mar 22 14:30:45 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 6, acDoneStatus 1, delay 176381, phase 32255, amplit 6500, chanSCdB 762, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:30:46 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 7, acDoneStatus 1, delay 176435, phase -22472, amplit 6404, chanSCdB 761, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:30:47 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 8, acDoneStatus 1, delay 169982, phase -18481, amplit 6304, chanSCdB 760, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:30:48 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 9, acDoneStatus 1, delay 169777, phase -19481, amplit 6244, chanSCdB 759, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:30:49 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 10, acDoneStatus 1, delay 170174, phase 26139, amplit 6360, chanSCdB 760, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:30:50 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 11, acDoneStatus 1, delay 170115, phase -27939, amplit 6332, chanSCdB 760, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:30:51 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 12, acDoneStatus 1, delay 176800, phase -21551, amplit 6284, chanSCdB 759, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:30:52 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 13, acDoneStatus 1, delay 176390, phase 29256, amplit 6196, chanSCdB 758, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:30:54 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 14, acDoneStatus 1, delay 177000, phase 10509, amplit 6500, chanSCdB 762, disturb 9, noShift 1, agcFct 2.

Fri Mar 22 14:30:55 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 15, acDoneStatus 1, delay 176212, phase 22947, amplit 6236, chanSCdB 759, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:30:56 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 16, acDoneStatus 1, delay 319267, phase 11016, amplit 6540, chanSCdB 763, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:30:57 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 17, acDoneStatus 1, delay 320065, phase -8601, amplit 6388, chanSCdB 761, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:30:58 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 18, acDoneStatus 1, delay 319652, phase 14169, amplit 6496, chanSCdB 762, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:30:59 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 19, acDoneStatus 1, delay 320632, phase 27720, amplit 6528, chanSCdB 763, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:31:01 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 20, acDoneStatus 1, delay 317438, phase -2061, amplit 6424, chanSCdB 761, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:31:02 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 21, acDoneStatus 1, delay 317960, phase -6877, amplit 6532, chanSCdB 763, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:31:03 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 22, acDoneStatus 1, delay 317964, phase 15504, amplit 6648, chanSCdB 764, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:31:04 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 23, acDoneStatus 1, delay 318088, phase 13019, amplit 6532, chanSCdB 763, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:31:05 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 24, acDoneStatus 1, delay 319216, phase 18104, amplit 6852, chanSCdB 767, disturb 6, noShift 0, agcFct 2.

Fri Mar 22 14:31:06 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 25, acDoneStatus 1, delay 319135, phase 21050, amplit 6344, chanSCdB 760, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:31:07 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 26, acDoneStatus 1, delay 319222, phase 3320, amplit 6812, chanSCdB 766, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:31:08 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 27, acDoneStatus 1, delay 319280, phase 16471, amplit 6584, chanSCdB 764, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:31:09 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 28, acDoneStatus 1, delay 321759, phase -19567, amplit 6732, chanSCdB 765, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:31:10 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 29, acDoneStatus 1, delay 321858, phase -19256, amplit 6460, chanSCdB 762, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:31:11 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 30, acDoneStatus 1, delay 321290, phase -25556, amplit 6984, chanSCdB 769, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:31:12 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 31, acDoneStatus 1, delay 321143, phase -11946, amplit 6704, chanSCdB 765, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:31:14 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 32, acDoneStatus 1, delay 165669, phase -4595, amplit 6696, chanSCdB 765, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:31:15 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 33, acDoneStatus 1, delay 166077, phase -13295, amplit 6616, chanSCdB 764, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:31:16 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 34, acDoneStatus 1, delay 165613, phase -6002, amplit 6788, chanSCdB 766, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:31:17 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 35, acDoneStatus 1, delay 165743, phase -4120, amplit 6644, chanSCdB 764, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:31:18 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 36, acDoneStatus 1, delay 163384, phase 11899, amplit 6668, chanSCdB 765, disturb 9, noShift 1, agcFct 2.

Fri Mar 22 14:31:19 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 37, acDoneStatus 1, delay 162808, phase 8379, amplit 6532, chanSCdB 763, disturb 6, noShift 0, agcFct 2.

Fri Mar 22 14:31:20 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 38, acDoneStatus 1, delay 164514, phase 12121, amplit 6544, chanSCdB 763, disturb 14, noShift 2, agcFct 2.

Fri Mar 22 14:31:22 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 39, acDoneStatus 1, delay 163098, phase 23851, amplit 6468, chanSCdB 762, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:31:23 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 40, acDoneStatus 1, delay 165690, phase 18368, amplit 6588, chanSCdB 764, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:31:24 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 41, acDoneStatus 1, delay 166006, phase 20630, amplit 6376, chanSCdB 761, disturb 9, noShift 1, agcFct 2.

Fri Mar 22 14:31:25 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 42, acDoneStatus 1, delay 165006, phase 8065, amplit 6332, chanSCdB 760, disturb 6, noShift 0, agcFct 2.

Fri Mar 22 14:31:26 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 43, acDoneStatus 1, delay 165652, phase 14906, amplit 6388, chanSCdB 761, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:31:27 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 44, acDoneStatus 1, delay 168135, phase -26503, amplit 6312, chanSCdB 760, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:31:28 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 45, acDoneStatus 1, delay 167436, phase 25180, amplit 6360, chanSCdB 761, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:31:29 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 46, acDoneStatus 1, delay 167763, phase 6216, amplit 6260, chanSCdB 759, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:31:30 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 47, acDoneStatus 1, delay 167589, phase 16700, amplit 6324, chanSCdB 760, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:31:31 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 48, acDoneStatus 1, delay 308227, phase 30893, amplit 6508, chanSCdB 763, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:31:32 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 49, acDoneStatus 1, delay 308272, phase 13868, amplit 6424, chanSCdB 761, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:31:34 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 50, acDoneStatus 1, delay 308962, phase -31783, amplit 6492, chanSCdB 762, disturb 7, noShift 1, agcFct 2.

Fri Mar 22 14:31:35 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 51, acDoneStatus 1, delay 309802, phase -23581, amplit 6624, chanSCdB 764, disturb 9, noShift 1, agcFct 2.

Fri Mar 22 14:31:36 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 52, acDoneStatus 1, delay 310381, phase -20900, amplit 6600, chanSCdB 764, disturb 6, noShift 1, agcFct 2.

Fri Mar 22 14:31:37 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 53, acDoneStatus 1, delay 310220, phase -23482, amplit 6488, chanSCdB 762, disturb 6, noShift 0, agcFct 2.

Fri Mar 22 14:31:38 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 54, acDoneStatus 1, delay 310696, phase -8110, amplit 6500, chanSCdB 762, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:31:39 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 55, acDoneStatus 1, delay 310839, phase -9574, amplit 6876, chanSCdB 767, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:31:40 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 56, acDoneStatus 1, delay 310285, phase 823, amplit 6780, chanSCdB 766, disturb 5, noShift 0, agcFct 2.

Fri Mar 22 14:31:42 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 57, acDoneStatus 1, delay 309881, phase 1888, amplit 6956, chanSCdB 768, disturb 6, noShift 0, agcFct 2.

Fri Mar 22 14:31:43 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 58, acDoneStatus 1, delay 310923, phase -17099, amplit 7012, chanSCdB 769, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:31:44 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 59, acDoneStatus 1, delay 310064, phase -5543, amplit 6832, chanSCdB 767, disturb 6, noShift 0, agcFct 2.

Fri Mar 22 14:31:45 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 60, acDoneStatus 1, delay 306170, phase 18975, amplit 6304, chanSCdB 760, disturb 5, noShift 0, agcFct 2.

Fri Mar 22 14:31:46 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 61, acDoneStatus 1, delay 305773, phase 19806, amplit 7036, chanSCdB 769, disturb 5, noShift 0, agcFct 2.

Fri Mar 22 14:31:47 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 62, acDoneStatus 1, delay 306471, phase 16554, amplit 6552, chanSCdB 763, disturb 8, noShift 1, agcFct 2.

Fri Mar 22 14:31:49 2019: AC Log(0): [DBG]: AC output: CarrierId 0, DL, Port 63, acDoneStatus 1, delay 305598, phase 25509, amplit 7288, chanSCdB 772, disturb 5, noShift 0, agcFct 2.

Fri Mar 22 14:31:50 2019: AC Log(0): [DBG]: AC output: CarrierId 0, UL, Port 0, acDoneStatus 1, delay -78140, phase 19587, amplit 891, chanSCdB 590, disturb 8, noShift 1, agcFct 0.

Fri Mar 22 14:31:50 2019: AC Log(0): [DBG]: AC output: CarrierId 0, UL, Port 1, acDoneStatus 1, delay -77700, phase -21548, amplit 897, chanSCdB 590, disturb 6, noShift 1, agcFct 0.

Fri Mar 22 14:31:51 2019: AC Log(0): [DBG]: AC output: CarrierId 0, UL, Port 2, acDoneStatus 1, delay -73157, phase -21900, amplit 875, chanSCdB 588, disturb 8, noShift 1, agcFct 0.

